SettlementDate,SettlementPeriod,StartTime,CreatedDateTime,SystemSellPrice,SystemBuyPrice,BsadDefaulted,PriceDerivationCode,ReserveScarcityPrice,NetImbalanceVolume,SellPriceAdjustment,BuyPriceAdjustment,ReplacementPrice,ReplacementPriceReferenceVolume,TotalAcceptedOfferVolume,TotalAcceptedBidVolume,TotalAdjustmentSellVolume,TotalAdjustmentBuyVolume,TotalSystemTaggedAcceptedOfferVolume,TotalSystemTaggedAcceptedBidVolume,TotalSystemTaggedAdjustmentSellVolume,TotalSystemTaggedAdjustmentBuyVolume
2025-11-03,17,2025-11-03T08:00:00Z,2025-11-04T08:44:36Z,43.289999999999999147,43.289999999999999147,False,N,0.000000000000000000,-166.572309499389490384,0.00,0.00,43.289999999999999147,1.000000000000000000,2340.552693833943976642,-2507.203872380952361709,0.000000000000000000,0.000000000000000000,2340.552693833943976642,-2506.203872380952361709,,
2025-11-03,18,2025-11-03T08:30:00Z,2025-11-04T09:14:37Z,69.859999999999999432,69.859999999999999432,False,N,0.000000000000000000,-327.854106249999972533,0.00,0.00,69.859999999999999432,0.000000000000000000,2085.862560416666838137,-2413.717402704009145964,0.000000000000000000,0.000000000000000000,2085.862560416666838137,-2412.717402704009145964,,
2025-11-03,19,2025-11-03T09:00:00Z,2025-11-04T09:44:34Z,56.270000000000003126,56.270000000000003126,False,N,0.000000000000000000,-371.064590628084545187,0.00,0.00,56.270000000000003126,0.000000000000000000,2150.934627346939578274,-2528.963341601144747983,0.000000000000000000,7.000000000000000000,2150.934627346939578274,-2527.963341601144747983,,7.000000000000000000
2025-11-03,20,2025-11-03T09:30:00Z,2025-11-04T10:14:40Z,50.939999999999997726,50.939999999999997726,False,N,0.000000000000000000,-436.037681074415615967,0.00,0.00,50.939999999999997726,0.000000000000000000,2197.792198597918741143,-2633.825249850870477530,0.000000000000000000,0.000000000000000000,2197.792198597918741143,-2632.825249850870477530,,
2025-11-03,21,2025-11-03T10:00:00Z,2025-11-04T10:44:29Z,-8.769999999999999574,-8.769999999999999574,False,N,0.000000000000000000,-201.413262827380947328,0.00,0.00,,,2270.852228283730255498,-2587.692713611111230421,0.000000000000000000,114.483000000000004093,2270.852228283730255498,-2586.692713611111230421,,114.483000000000004093
2025-11-03,22,2025-11-03T10:30:00Z,2025-11-04T11:14:54Z,-3.500000000000000000,-3.500000000000000000,False,N,0.000000000000000000,-167.940284067460311235,0.00,0.00,,,2483.256774126984055329,-2667.506724722222315904,0.000000000000000000,15.800000000000000711,2483.256774126984055329,-2666.506724722222315904,,15.800000000000000711
2025-11-03,23,2025-11-03T11:00:00Z,2025-11-04T11:44:31Z,42.210021303351403787,42.210021303351403787,False,N,0.000000000000000000,-398.227679092261894311,0.00,0.00,42.212170000000000414,1.000000000000000000,2368.014917713293471024,-2766.421947630876275070,0.000000000000000000,0.000000000000000000,2368.014917713293471024,-2765.421947630876275070,,
2025-11-03,24,2025-11-03T11:30:00Z,2025-11-04T12:14:32Z,46.320000000000000284,46.320000000000000284,False,N,0.000000000000000000,-306.787792731481488318,0.00,0.00,46.320000000000000284,0.000000000000000000,2486.056929490740913025,-2792.959535277777831652,0.000000000000000000,0.000000000000000000,2486.056929490740913025,-2791.959535277777831652,,
2025-11-03,25,2025-11-03T12:00:00Z,2025-11-04T12:44:30Z,47.920000000000001705,47.920000000000001705,False,N,0.000000000000000000,-213.194836682295232322,0.00,0.00,47.920000000000001705,0.000000000000000000,2446.888496556628979306,-2659.846829737850839592,0.000000000000000000,0.000000000000000000,2446.888496556628979306,-2658.846829737850839592,,
2025-11-03,26,2025-11-03T12:30:00Z,2025-11-04T13:14:28Z,12.099999999999999645,12.099999999999999645,False,N,0.000000000000000000,-142.388423998435058593,0.00,0.00,12.099999999999999645,1.000000000000000000,2525.912636970318999374,-2668.219173065895574837,0.000000000000000000,0.000000000000000000,2525.912636970318999374,-2667.219173065895574837,,
