settlementDate,settlementPeriod,startTime,createdDateTime,systemSellPrice,systemBuyPrice,bsadDefaulted,priceDerivationCode,reserveScarcityPrice,netImbalanceVolume,sellPriceAdjustment,buyPriceAdjustment,replacementPrice,replacementPriceReferenceVolume,totalAcceptedOfferVolume,totalAcceptedBidVolume,totalAdjustmentSellVolume,totalAdjustmentBuyVolume,totalSystemTaggedAcceptedOfferVolume,totalSystemTaggedAcceptedBidVolume,totalSystemTaggedAdjustmentSellVolume,totalSystemTaggedAdjustmentBuyVolume,SettlementDate,SettlementPeriod
2025-03-07,43,2025-03-07T21:00:00Z,2025-03-08T21:44:26Z,67.02,67.02,False,N,0.0,-524.8025155967506,0.0,0.0,67.02,1.0,320.4055559302865,-845.3470534358585,0.0,0.0,320.4055559302865,-844.3470534358585,,,2025-03-07,43
2025-03-07,44,2025-03-07T21:30:00Z,2025-03-08T22:14:20Z,68.89089985076318,68.89089985076318,False,N,0.0,-480.48448183760684,0.0,0.0,68.95266666666667,1.0,242.01666666666668,-753.6011485042735,0.0,31.2,242.01666666666668,-752.6011485042735,,31.2,2025-03-07,44
2025-03-07,45,2025-03-07T22:00:00Z,2025-03-08T22:44:24Z,64.07377171502155,64.07377171502155,False,N,0.0,-327.4738502457265,0.0,0.0,64.15683333333334,1.0,241.94166666666666,-569.2155169123931,0.0,0.0,241.94166666666666,-568.2155169123931,,,2025-03-07,45
2025-03-07,46,2025-03-07T22:30:00Z,2025-03-08T23:14:24Z,70.13,70.13,False,N,0.0,-443.0198443650794,0.0,0.0,,,238.00208333333333,-681.2969276984127,0.0,0.0,238.00208333333333,-680.2969276984127,,,2025-03-07,46
2025-03-07,47,2025-03-07T23:00:00Z,2025-03-08T23:44:37Z,70.0,70.0,False,N,0.0,-394.40665349640284,0.0,0.0,,,278.3642857352941,-770.1796058983637,0.0,97.057,278.3642857352941,-769.1796058983637,,97.057,2025-03-07,47
2025-03-07,48,2025-03-07T23:30:00Z,2025-03-09T00:14:21Z,110.0,110.0,False,P,0.0,40.59673305860806,0.0,0.0,,,335.5,-570.5632669413919,0.0,275.66,334.5,-570.5632669413919,,275.66,2025-03-07,48
2025-03-08,1,2025-03-08T00:00:00Z,2025-03-09T00:44:26Z,109.43160500615582,109.43160500615582,False,P,0.0,4.312491666666666,0.0,0.0,,,367.17149166666667,-435.75482430555553,0.0,73.466,366.17149166666667,-435.75482430555553,,73.466,2025-03-08,1
2025-03-08,2,2025-03-08T00:30:00Z,2025-03-09T01:14:23Z,91.46,91.46,False,P,0.0,257.33931356837604,0.0,0.0,91.46,0.0,335.5,-78.16068643162393,0.0,0.0,334.5,-78.16068643162393,,,2025-03-08,2
2025-03-08,3,2025-03-08T01:00:00Z,2025-03-09T01:44:23Z,91.61,91.61,False,P,0.0,252.73104967948717,0.0,0.0,91.61,0.0,335.5,-82.97728365384616,0.0,0.0,334.5,-82.97728365384616,,,2025-03-08,3
2025-03-08,4,2025-03-08T01:30:00Z,2025-03-09T02:14:47Z,91.05,91.05,False,P,0.0,175.153409039898,0.0,0.0,91.05,0.0,335.50000083333333,-278.171590960102,0.0,117.5,334.9433459527093,-278.171590960102,,117.05665488062405,2025-03-08,4
2025-03-08,5,2025-03-08T02:00:00Z,2025-03-09T02:44:33Z,87.99,87.99,False,P,0.0,29.505427436125967,0.0,0.0,87.99,0.0,335.5416666666667,-424.0112392305407,0.0,117.5,334.5416666666667,-424.0112392305407,,117.5,2025-03-08,5
2025-03-08,6,2025-03-08T02:30:00Z,2025-03-09T03:14:21Z,106.2080677891814,106.2080677891814,False,P,0.0,80.13329124579124,0.0,0.0,106.2,0.3333333333333333,336.71666666666664,-373.9833754208754,0.0,117.5,335.71666666666664,-373.9833754208754,,117.5,2025-03-08,6
2025-03-08,7,2025-03-08T03:00:00Z,2025-03-09T03:44:25Z,105.0,105.0,False,P,0.0,1.064736224652254,0.0,0.0,,,372.5666413888889,-624.6359051642366,0.0,253.134,371.5666413888889,-624.6359051642366,,253.134,2025-03-08,7
2025-03-08,8,2025-03-08T03:30:00Z,2025-03-09T04:14:22Z,118.0,118.0,False,P,0.0,225.9637757936508,0.0,0.0,,,335.5,-269.8182242063492,0.0,160.282,335.5,-269.8182242063492,,159.282,2025-03-08,8
2025-03-08,9,2025-03-08T04:00:00Z,2025-03-09T04:44:38Z,91.61,91.61,False,P,0.0,312.44642857142856,0.0,0.0,91.61,0.0,335.5,-140.55357142857142,0.0,117.5,334.87606446819456,-140.55357142857142,,117.12393553180546,2025-03-08,9
2025-03-08,10,2025-03-08T04:30:00Z,2025-03-09T05:14:20Z,91.22,91.22,False,P,0.0,292.48829319444445,0.0,0.0,91.22,0.0,335.5,-160.82500083333332,0.0,117.5,334.90172548007547,-160.82500083333332,,117.0982745199245,2025-03-08,10
2025-03-08,11,2025-03-08T05:00:00Z,2025-03-09T05:44:28Z,111.46009045528015,111.46009045528015,False,P,0.0,128.429135,0.0,0.0,110.77510791944445,1.0,335.9835144135802,-324.84185357253085,0.0,117.5,335.87919302469135,-324.84185357253085,,116.60432138888889,2025-03-08,11
2025-03-08,12,2025-03-08T05:30:00Z,2025-03-09T06:14:19Z,113.39,113.39,False,P,0.0,221.43333333333334,0.0,0.0,113.39,1.0,350.45,-246.48333333333332,0.0,117.5,350.3764216415268,-246.48333333333332,,116.5735783584732,2025-03-08,12
2025-03-08,13,2025-03-08T06:00:00Z,2025-03-09T06:44:24Z,98.83,98.83,False,P,0.0,95.92899159663865,0.0,0.0,98.83,0.0,336.1166666666667,-357.68767507002804,0.0,117.5,335.1166666666667,-357.68767507002804,,117.5,2025-03-08,13
2025-03-08,14,2025-03-08T06:30:00Z,2025-03-09T07:14:20Z,118.0,118.0,False,P,0.0,106.365,0.0,0.0,,,337.2416666666667,-348.7183333333333,0.0,117.5,337.2416666666667,-348.7183333333333,,116.5,2025-03-08,14
2025-03-08,15,2025-03-08T07:00:00Z,2025-03-09T07:44:30Z,110.0,110.0,False,P,0.0,19.336923076923078,0.0,0.0,,,389.675,-487.7047435897436,0.0,117.5,388.675,-487.7047435897436,,117.5,2025-03-08,15
2025-03-08,16,2025-03-08T07:30:00Z,2025-03-09T08:14:27Z,92.87,92.87,False,P,0.0,27.219485653235655,0.0,0.0,92.87,0.0,335.5,-425.78051434676433,0.0,117.5,334.5,-425.78051434676433,,117.5,2025-03-08,16
2025-03-08,17,2025-03-08T08:00:00Z,2025-03-09T08:44:24Z,70.07,70.07,False,N,0.0,-79.2962223015873,0.0,0.0,,,339.75143388888887,-419.52122230158733,0.0,0.0,339.75143388888887,-418.52122230158733,,,2025-03-08,17
2025-03-08,18,2025-03-08T08:30:00Z,2025-03-09T09:14:21Z,70.0,70.0,False,N,0.0,-474.89142813958915,0.0,0.0,,,288.80084023809525,-763.6914281395892,0.0,0.0,288.80084023809525,-762.6914281395892,,,2025-03-08,18
2025-03-08,19,2025-03-08T09:00:00Z,2025-03-09T09:44:22Z,115.1,115.1,False,P,0.0,62.254114547991335,0.0,0.0,,,311.30306585262343,-249.04887444892225,0.0,0.0,310.30306585262343,-249.04887444892225,,,2025-03-08,19
2025-03-08,20,2025-03-08T09:30:00Z,2025-03-09T10:14:23Z,112.8046462943914,112.8046462943914,False,P,0.0,130.23789789681945,0.0,0.0,112.548,1.0,274.2392867857083,-143.93234234126388,0.0,0.0,273.2392867857083,-143.93234234126388,,,2025-03-08,20
2025-03-08,21,2025-03-08T10:00:00Z,2025-03-09T10:44:25Z,70.0,70.0,False,N,0.0,-107.43733333333333,0.0,0.0,,,270.34166666666664,-424.7,0.0,46.896,270.34166666666664,-423.7,,46.896,2025-03-08,21
2025-03-08,22,2025-03-08T10:30:00Z,2025-03-09T11:14:23Z,70.0,70.0,False,N,0.0,-175.1796523076923,0.0,0.0,,,289.1688177777778,-574.6426211965812,0.0,110.292,289.1688177777778,-573.6426211965812,,110.292,2025-03-08,22
2025-03-08,23,2025-03-08T11:00:00Z,2025-03-09T11:44:27Z,120.0,120.0,False,P,0.0,213.77335897435898,0.0,0.0,120.0,1.0,281.69305555555553,-105.27230769230769,0.0,37.429,280.7022005751807,-105.27230769230769,,37.419854980374815,2025-03-08,23
2025-03-08,24,2025-03-08T11:30:00Z,2025-03-09T12:14:24Z,118.0,118.0,False,P,0.0,89.00833333333334,0.0,0.0,118.0,1.0,260.5,-193.03333333333333,0.0,21.25,259.8195088334795,-193.03333333333333,,20.930491166520486,2025-03-08,24
2025-03-08,25,2025-03-08T12:00:00Z,2025-03-09T12:44:28Z,67.0,67.0,False,N,0.0,-140.979,0.0,0.0,,,32.333333333333336,-325.90833333333336,0.0,152.496,32.333333333333336,-324.90833333333336,,152.496,2025-03-08,25
2025-03-08,26,2025-03-08T12:30:00Z,2025-03-09T13:14:23Z,67.35244138012055,67.35244138012055,False,N,0.0,-144.65000541666666,0.0,0.0,,,22.5,-359.20833875,0.0,192.0,22.5,-358.20833875,,192.0,2025-03-08,26
2025-03-08,27,2025-03-08T13:00:00Z,2025-03-09T13:44:40Z,62.0,62.0,False,N,0.0,-397.13084856060607,0.0,0.0,,,22.96666763888889,-541.2856067550505,0.0,121.104,22.96666763888889,-540.2856067550505,,121.104,2025-03-08,27
2025-03-08,28,2025-03-08T13:30:00Z,2025-03-09T14:14:36Z,65.0,65.0,False,N,0.0,-312.1256941666667,0.0,0.0,,,33.891666666666666,-466.3236108333333,0.0,120.0,33.891666666666666,-465.3236108333333,,120.0,2025-03-08,28
2025-03-08,29,2025-03-08T14:00:00Z,2025-03-09T14:44:37Z,108.7150600020436,108.7150600020436,False,P,0.0,40.23334361111111,0.0,0.0,108.43883333333333,1.0,50.16666724014337,-130.03332362903225,0.0,120.0,49.16666724014337,-130.03332362903225,,120.0,2025-03-08,29
2025-03-08,30,2025-03-08T14:30:00Z,2025-03-09T15:14:42Z,102.0,102.0,False,P,0.0,117.41666666666667,0.0,0.0,102.0,1.0,24.5,-26.983333333333334,0.0,120.0,24.292193044712562,-26.983333333333334,,119.20780695528744,2025-03-08,30
2025-03-08,31,2025-03-08T15:00:00Z,2025-03-09T15:44:32Z,70.0,70.0,False,N,0.0,-56.75494133838384,0.0,0.0,,,84.20833333333333,-291.3689413383838,0.0,150.264,84.20833333333333,-290.3689413383838,,150.264,2025-03-08,31
2025-03-08,32,2025-03-08T15:30:00Z,2025-03-09T16:14:29Z,70.25,70.25,False,N,0.0,-90.81127777777778,0.0,0.0,,,74.08944444444444,-317.3047222222222,0.0,152.404,74.08944444444444,-316.3047222222222,,152.404,2025-03-08,32
2025-03-08,33,2025-03-08T16:00:00Z,2025-03-09T16:44:26Z,70.25,70.25,False,N,0.0,-191.0085263447972,0.0,0.0,,,67.83993992504409,-495.6850942460317,0.0,236.837,67.83993992504409,-494.6850942460317,,236.837,2025-03-08,33
2025-03-08,34,2025-03-08T16:30:00Z,2025-03-09T17:14:29Z,118.0,118.0,False,P,0.0,99.89236378306879,0.0,0.0,,,119.6,-207.62063621693122,0.0,187.663,118.6,-207.62063621693122,,187.663,2025-03-08,34
2025-03-08,35,2025-03-08T17:00:00Z,2025-03-09T17:44:28Z,72.17358572557828,72.17358572557828,False,N,0.0,-116.66785672619048,0.0,0.0,,,117.5,-354.3275789484127,0.0,120.0,117.5,-353.3275789484127,,120.0,2025-03-08,35
2025-03-08,36,2025-03-08T17:30:00Z,2025-03-09T18:14:26Z,80.2,80.2,False,N,0.0,-12.571403101851852,0.0,0.0,,,118.39359962962963,-282.52740310185186,0.0,151.453,118.39359962962963,-281.52740310185186,,151.453,2025-03-08,36
2025-03-08,37,2025-03-08T18:00:00Z,2025-03-09T18:44:26Z,70.5,70.5,False,N,0.0,-218.61710791666667,0.0,0.0,,,175.00833652777777,-702.4594444444444,0.0,309.009,175.00833652777777,-701.4594444444444,,309.009,2025-03-08,37
2025-03-08,38,2025-03-08T18:30:00Z,2025-03-09T19:14:24Z,77.1,77.1,False,N,0.0,-155.58415593434344,0.0,0.0,,,123.21666666666667,-437.1569135732323,0.0,158.405,123.21666666666667,-436.1569135732323,,158.405,2025-03-08,38
2025-03-08,39,2025-03-08T19:00:00Z,2025-03-09T19:44:28Z,71.0,71.0,False,N,0.0,-22.949125,0.0,0.0,,,118.75,-327.353125,0.0,185.654,118.75,-326.353125,,185.654,2025-03-08,39
2025-03-08,40,2025-03-08T19:30:00Z,2025-03-09T20:14:27Z,70.45,70.45,False,N,0.0,-33.03194444444444,0.0,0.0,,,192.5,-511.3569444444444,0.0,285.775,192.5,-510.3569444444444,,285.775,2025-03-08,40
2025-03-08,41,2025-03-08T20:00:00Z,2025-03-09T20:44:29Z,70.35,70.35,False,N,0.0,-105.3561875,0.0,0.0,,,151.5,-396.6271875,0.0,139.771,151.5,-395.6271875,,139.771,2025-03-08,41
2025-03-08,42,2025-03-08T20:30:00Z,2025-03-09T21:14:30Z,70.35,70.35,False,N,0.0,-22.400210622710624,0.0,0.0,,,130.25,-272.65021062271063,0.0,120.0,130.25,-271.65021062271063,,120.0,2025-03-08,42
2025-03-08,43,2025-03-08T21:00:00Z,2025-03-09T21:44:31Z,70.35,70.35,False,N,0.0,-264.4618370173226,0.0,0.0,,,149.75000153572086,-534.331534100656,0.0,120.0,149.75000153572086,-533.331534100656,,120.0,2025-03-08,43
2025-03-08,44,2025-03-08T21:30:00Z,2025-03-09T22:14:32Z,70.0,70.0,False,N,0.0,-682.5342520600744,0.0,0.0,,,182.47543859649122,-985.4763573232324,0.0,120.0,182.47543859649122,-984.4763573232324,,120.0,2025-03-08,44
2025-03-08,45,2025-03-08T22:00:00Z,2025-03-09T22:44:30Z,70.21,70.21,False,N,0.0,-465.6624189772216,0.0,0.0,,,275.5912280701754,-861.278647047397,0.0,120.0,275.5912280701754,-860.278647047397,,120.0,2025-03-08,45
2025-03-08,46,2025-03-08T22:30:00Z,2025-03-09T23:14:30Z,70.22,70.22,False,N,0.0,-344.5463635761994,0.0,0.0,,,345.9166775295842,-937.3663602428661,0.0,246.52,345.9166775295842,-936.3663602428661,,246.52,2025-03-08,46
2025-03-08,47,2025-03-08T23:00:00Z,2025-03-09T23:44:29Z,70.3,70.3,False,N,0.0,-323.9222210505698,0.0,0.0,,,516.1500000051466,-1051.7166654950142,0.0,211.5,516.1500000051466,-1050.7166654950142,,211.5,2025-03-08,47
2025-03-08,48,2025-03-08T23:30:00Z,2025-03-10T00:14:26Z,70.5,70.5,False,N,0.0,-23.919538194444446,0.0,0.0,,,554.5,-823.6291681944444,0.0,244.98,554.5,-822.6291681944444,,244.98,2025-03-08,48
2025-03-09,1,2025-03-09T00:00:00Z,2025-03-10T00:44:33Z,99.84,99.84,False,P,0.0,23.62658875,0.0,0.0,,,596.45,-720.9749945833333,0.0,147.887,595.45,-720.9749945833333,,147.887,2025-03-09,1
2025-03-09,2,2025-03-09T00:30:00Z,2025-03-10T01:14:29Z,118.0,118.0,False,P,0.0,122.08595833333334,0.0,0.0,,,555.9916666666667,-757.9760416666667,0.0,324.262,555.1671052631579,-757.9760416666667,,324.08656140350877,2025-03-09,2
2025-03-09,3,2025-03-09T01:00:00Z,2025-03-10T01:44:29Z,108.0,108.0,False,P,0.0,79.43391666666666,0.0,0.0,,,554.5,-757.1270833333333,0.0,282.061,553.5,-757.1270833333333,,282.061,2025-03-09,3
2025-03-09,4,2025-03-09T01:30:00Z,2025-03-10T02:14:42Z,108.0,108.0,False,P,0.0,63.10666666666667,0.0,0.0,,,554.5,-754.1333333333333,0.0,262.74,553.5,-754.1333333333333,,262.74,2025-03-09,4
2025-03-09,5,2025-03-09T02:00:00Z,2025-03-10T02:44:33Z,118.0,118.0,False,P,0.0,200.18044444444445,0.0,0.0,,,631.2083333333334,-745.0888888888888,0.0,314.061,630.3837719298245,-745.0888888888888,,313.88556140350875,2025-03-09,5
2025-03-09,6,2025-03-09T02:30:00Z,2025-03-10T03:14:34Z,70.0,70.0,False,N,0.0,-26.946444444444445,0.0,0.0,,,574.225,-653.1944444444445,0.0,52.023,574.225,-652.1944444444445,,52.023,2025-03-09,6
2025-03-09,7,2025-03-09T03:00:00Z,2025-03-10T03:44:32Z,67.0,67.0,False,N,0.0,-138.22483333333332,0.0,0.0,,,554.5,-743.7958333333333,0.0,50.996,554.5,-742.7958333333333,,50.996,2025-03-09,7
2025-03-09,8,2025-03-09T03:30:00Z,2025-03-10T04:14:33Z,67.0,67.0,False,N,0.0,-86.10875757575758,0.0,0.0,,,554.5,-773.3210700757576,0.0,132.492,554.5,-772.3210700757576,,132.492,2025-03-09,8
2025-03-09,9,2025-03-09T04:00:00Z,2025-03-10T04:44:28Z,108.0,108.0,False,P,0.0,60.72178475544923,0.0,0.0,,,554.5,-558.5572152445508,0.0,64.779,553.5,-558.5572152445508,,64.779,2025-03-09,9
2025-03-09,10,2025-03-09T04:30:00Z,2025-03-10T05:14:31Z,84.86,84.86,False,P,0.0,307.57045546558703,0.0,0.0,84.86,0.0,554.5,-246.92954453441297,0.0,0.0,553.5,-246.92954453441297,,,2025-03-09,10
2025-03-09,11,2025-03-09T05:00:00Z,2025-03-10T05:44:27Z,85.51,85.51,False,P,0.0,319.26666666666665,0.0,0.0,85.51,0.0,554.5,-235.23333333333332,0.0,0.0,553.5,-235.23333333333332,,,2025-03-09,11
2025-03-09,12,2025-03-09T05:30:00Z,2025-03-10T06:14:26Z,91.72,91.72,False,P,0.0,367.8611111111111,0.0,0.0,91.72,0.0,554.5,-186.63888888888889,0.0,0.0,553.5,-186.63888888888889,,,2025-03-09,12
2025-03-09,13,2025-03-09T06:00:00Z,2025-03-10T06:44:28Z,138.0,138.0,False,P,0.0,285.23571428571427,0.0,0.0,138.0,1.0,597.0,-311.872619047619,0.0,0.0,596.0,-311.872619047619,,,2025-03-09,13
2025-03-09,14,2025-03-09T06:30:00Z,2025-03-10T07:14:27Z,108.0,108.0,False,P,0.0,13.215674223901098,0.0,0.0,,,555.3333340064103,-542.2926591094322,0.0,0.0,554.3333340064103,-542.2926591094322,,,2025-03-09,14
2025-03-09,15,2025-03-09T07:00:00Z,2025-03-10T07:44:30Z,101.15,101.15,False,P,0.0,237.64491364508083,0.0,0.0,101.15,0.0,554.5041715627918,-317.1564430215858,0.0,0.0,553.5041715627918,-317.1564430215858,,,2025-03-09,15
2025-03-09,16,2025-03-09T07:30:00Z,2025-03-10T08:14:27Z,100.89,100.89,False,P,0.0,48.786790878901805,0.0,0.0,100.89,0.0,554.0040514754533,-505.2169128248019,0.0,0.0,553.0040514754533,-505.2169128248019,,,2025-03-09,16
2025-03-09,17,2025-03-09T08:00:00Z,2025-03-10T08:44:28Z,103.28,103.28,False,P,0.0,188.34185468304844,0.0,0.0,103.28,0.0,471.3962966674607,-283.1294416132479,0.0,0.0,470.3962966674607,-283.1294416132479,,,2025-03-09,17
2025-03-09,18,2025-03-09T08:30:00Z,2025-03-10T09:14:29Z,100.86,100.86,False,P,0.0,280.11666767857145,0.0,0.0,100.86,0.0,437.0000007060219,-156.9416656547619,0.0,0.0,436.0000007060219,-156.9416656547619,,,2025-03-09,18
2025-03-09,19,2025-03-09T09:00:00Z,2025-03-10T09:44:34Z,98.93,98.93,False,P,0.0,281.0416666666667,0.0,0.0,98.93,0.0,437.0,-156.1,0.0,0.0,436.0,-156.1,,,2025-03-09,19
2025-03-09,20,2025-03-09T09:30:00Z,2025-03-10T10:14:27Z,97.85,97.85,False,P,0.0,410.325,0.0,0.0,97.85,0.0,437.0,-26.675,0.0,0.0,436.0,-26.675,,,2025-03-09,20
2025-03-09,21,2025-03-09T10:00:00Z,2025-03-10T10:44:32Z,97.36,97.36,False,P,0.0,253.13666666666666,0.0,0.0,97.36,0.0,437.0,-184.155,0.0,0.0,436.0,-184.155,,,2025-03-09,21
2025-03-09,22,2025-03-09T10:30:00Z,2025-03-10T11:14:25Z,73.06216385553886,73.06216385553886,False,N,0.0,-42.428333333333335,0.0,0.0,,,437.4166666666667,-479.845,0.0,0.0,437.4166666666667,-478.845,,,2025-03-09,22
2025-03-09,23,2025-03-09T11:00:00Z,2025-03-10T11:44:26Z,70.2,70.2,False,N,0.0,-101.30596363095238,0.0,0.0,,,437.0,-538.3809636309524,0.0,0.0,437.0,-537.3809636309524,,,2025-03-09,23
2025-03-09,24,2025-03-09T11:30:00Z,2025-03-10T12:14:29Z,68.05,68.05,False,N,0.0,-294.79737974206347,0.0,0.0,,,437.0,-731.7973797420635,0.0,0.0,437.0,-730.7973797420635,,,2025-03-09,24
2025-03-09,25,2025-03-09T12:00:00Z,2025-03-10T12:44:26Z,68.05,68.05,False,N,0.0,-314.31666666666666,0.0,0.0,,,437.0,-751.3166666666667,0.0,0.0,437.0,-750.3166666666667,,,2025-03-09,25
2025-03-09,26,2025-03-09T12:30:00Z,2025-03-10T13:14:27Z,68.05,68.05,False,N,0.0,-263.95756425925924,0.0,0.0,,,371.06923074074075,-635.1908975925926,0.0,0.0,371.06923074074075,-634.1908975925926,,,2025-03-09,26
2025-03-09,27,2025-03-09T13:00:00Z,2025-03-10T13:44:38Z,70.2,70.2,False,N,0.0,-178.75939102564104,0.0,0.0,,,326.1,-505.250641025641,0.0,0.0,326.1,-504.250641025641,,,2025-03-09,27
2025-03-09,28,2025-03-09T13:30:00Z,2025-03-10T14:14:38Z,70.2,70.2,False,N,0.0,-191.9111111111111,0.0,0.0,,,295.06666666666666,-486.97777777777776,0.0,0.0,295.06666666666666,-485.97777777777776,,,2025-03-09,28
2025-03-09,29,2025-03-09T14:00:00Z,2025-03-10T14:44:23Z,68.05,68.05,False,N,0.0,-366.7625396825397,0.0,0.0,,,144.13333333333333,-510.895873015873,0.0,0.0,144.13333333333333,-509.895873015873,,,2025-03-09,29
2025-03-09,30,2025-03-09T14:30:00Z,2025-03-10T15:14:30Z,68.1,68.1,False,N,0.0,-413.8914987698413,0.0,0.0,,,18.509259682539682,-432.4007582142857,0.0,0.0,18.509259682539682,-431.4007582142857,,,2025-03-09,30
2025-03-09,31,2025-03-09T15:00:00Z,2025-03-10T15:44:25Z,70.2,70.2,False,N,0.0,-360.6203703703704,0.0,0.0,,,26.5,-387.1203703703704,0.0,0.0,26.5,-386.1203703703704,,,2025-03-09,31
2025-03-09,32,2025-03-09T15:30:00Z,2025-03-10T16:14:23Z,70.25,70.25,False,N,0.0,-48.98670271445477,0.0,0.0,,,111.03832177617521,-160.02497621821283,0.0,0.0,111.03832177617521,-159.02497621821283,,,2025-03-09,32
2025-03-09,33,2025-03-09T16:00:00Z,2025-03-10T16:44:25Z,70.35,70.35,False,N,0.0,-129.53543956043956,0.0,0.0,,,215.06410256410257,-344.5995421245421,0.0,0.0,215.06410256410257,-343.5995421245421,,,2025-03-09,33
2025-03-09,34,2025-03-09T16:30:00Z,2025-03-10T17:14:26Z,124.0,124.0,False,P,0.0,84.61484694444445,0.0,0.0,,,265.89062536507936,-181.27404194444443,0.0,0.0,264.89062536507936,-181.27404194444443,,,2025-03-09,34
2025-03-09,35,2025-03-09T17:00:00Z,2025-03-10T17:44:30Z,73.0,73.0,False,N,0.0,-189.11277777777778,0.0,0.0,,,223.11777944444444,-412.2238888888889,0.0,0.0,223.11777944444444,-411.2238888888889,,,2025-03-09,35
2025-03-09,36,2025-03-09T17:30:00Z,2025-03-10T18:14:32Z,86.46,86.46,False,N,0.0,-6.477777777777778,0.0,0.0,,,220.0,-226.9,0.0,0.0,220.0,-225.9,,,2025-03-09,36
2025-03-09,37,2025-03-09T18:00:00Z,2025-03-10T18:44:29Z,83.77,83.77,False,N,0.0,-80.33300708333333,0.0,0.0,,,257.84166666666664,-407.4000070833333,0.0,69.167,257.84166666666664,-406.4000070833333,,69.167,2025-03-09,37
2025-03-09,38,2025-03-09T18:30:00Z,2025-03-10T19:14:34Z,124.0,124.0,False,P,0.0,136.99617180555555,0.0,0.0,,,365.9113224652778,-313.9321615277778,0.0,85.0,364.9113224652778,-313.9321615277778,,85.0,2025-03-09,38
2025-03-09,39,2025-03-09T19:00:00Z,2025-03-10T19:44:36Z,124.0,124.0,False,P,0.0,89.0753388888889,0.0,0.0,,,321.35833333333335,-258.88332777777777,0.0,26.667,320.35833333333335,-258.88332777777777,,26.667,2025-03-09,39
2025-03-09,40,2025-03-09T19:30:00Z,2025-03-10T20:14:32Z,73.0,73.0,False,N,0.0,-87.59902722222222,0.0,0.0,,,245.54873361111112,-332.8362336111111,0.0,0.0,245.54873361111112,-331.8362336111111,,,2025-03-09,40
2025-03-09,41,2025-03-09T20:00:00Z,2025-03-10T20:44:35Z,124.0,124.0,False,P,0.0,216.96768679597702,0.0,0.0,,,341.5762486111111,-301.9804152873563,0.0,177.176,340.7134358414821,-301.9804152873563,,177.038812769629,2025-03-09,41
2025-03-09,42,2025-03-09T20:30:00Z,2025-03-10T21:14:39Z,124.0,124.0,False,P,0.0,169.33025,0.0,0.0,,,251.8,-156.71875,0.0,74.324,250.8435138281471,-156.71875,,74.28048617185287,2025-03-09,42
2025-03-09,43,2025-03-09T21:00:00Z,2025-03-10T21:44:34Z,102.54,102.54,False,P,0.0,49.625998124416434,0.0,0.0,,,304.4209717156863,-254.9493320820063,0.0,0.0,303.4209717156863,-254.9493320820063,,,2025-03-09,43
2025-03-09,44,2025-03-09T21:30:00Z,2025-03-10T22:14:34Z,73.5,73.5,False,N,0.0,-249.0557607873899,0.0,0.0,73.5,1.0,241.64227756578472,-490.7065664745149,0.0,0.0,241.64227756578472,-489.7065664745149,,,2025-03-09,44
2025-03-09,45,2025-03-09T22:00:00Z,2025-03-10T22:44:39Z,64.32,64.32,False,N,0.0,-129.97511722222222,0.0,0.0,,,409.7332161111111,-677.7748819444445,0.0,138.292,409.7332161111111,-676.7748819444445,,138.292,2025-03-09,45
2025-03-09,46,2025-03-09T22:30:00Z,2025-03-10T23:14:35Z,73.5,73.5,False,N,0.0,-354.8433388235294,0.0,0.0,73.5,1.0,397.98866444444445,-982.141912514914,0.0,229.772,397.98866444444445,-981.141912514914,,229.772,2025-03-09,46
2025-03-09,47,2025-03-09T23:00:00Z,2025-03-10T23:44:35Z,73.5,73.5,False,N,0.0,-185.57788624708624,0.0,0.0,73.5,1.0,632.6304727272727,-1122.6643801324524,0.0,304.521,632.6304727272727,-1121.6643801324524,,304.521,2025-03-09,47
2025-03-09,48,2025-03-09T23:30:00Z,2025-03-11T00:14:35Z,61.7941352363696,61.7941352363696,False,N,0.0,-256.9381666666667,0.0,0.0,61.8919991,1.0,768.7916677777778,-1030.7458344444444,0.0,5.016,768.7916677777778,-1029.7458344444444,,5.016,2025-03-09,48
2025-03-10,1,2025-03-10T00:00:00Z,2025-03-11T00:44:35Z,73.33260925665356,73.33260925665356,False,N,0.0,-259.8944038888889,0.0,0.0,73.40885416666667,1.0,709.2708333333334,-1030.9958333333334,0.0,61.893,709.2708333333334,-1029.9958333333334,,61.893,2025-03-10,1
2025-03-10,2,2025-03-10T00:30:00Z,2025-03-11T01:14:40Z,73.5,73.5,False,N,0.0,-209.35699331348147,0.0,0.0,73.5,1.0,964.7353094444444,-1248.518639007926,0.0,74.275,964.7353094444444,-1247.518639007926,,74.275,2025-03-10,2
2025-03-10,3,2025-03-10T01:00:00Z,2025-03-11T01:44:35Z,73.40443175540422,73.40443175540422,False,N,0.0,-460.7017975595238,0.0,0.0,73.45,1.0,1051.9898691071428,-1512.7577222222221,0.0,0.0,1051.9898691071428,-1511.7577222222221,,,2025-03-10,3
2025-03-10,4,2025-03-10T01:30:00Z,2025-03-11T02:15:00Z,60.780901973918425,60.780901973918425,False,N,0.0,-386.0487473611111,0.0,0.0,62.82107652777778,1.0,1165.1578744444444,-1551.5245394444444,0.0,0.0,1165.1578744444444,-1550.5245394444444,,,2025-03-10,4
